0,791,1,6,0
0,1231,0,5,0
0,232,2,0,0
0,462,2,2,0
0,726,1,6,0
1,88,2,3,0
1,1557,2,6,0
1,175,2,0,0
1,494,2,4,0
1,1559,0,3,0
2,838,1,6,0
2,8,0,0,0
2,255,0,1,0
2,741,0,3,0
2,1060,0,3,0
3,1303,0,0,0
3,229,1,0,0
3,1066,0,3,0
3,194,0,6,0
3,232,0,0,0
4,380,0,0,0
4,1548,0,6,0
4,1430,1,4,0
4,893,0,0,0
4,1044,0,0,0
5,617,2,6,0
5,173,1,3,0
5,1358,2,5,0
5,312,0,6,0
5,228,1,6,0
6,98,0,5,0
6,744,1,2,0
6,186,0,6,0
6,448,2,3,0
6,1160,2,0,0
7,1445,2,5,0
7,1430,0,3,0
7,219,0,4,0
7,113,0,4,0
7,403,0,0,0
8,1164,1,6,0
8,572,0,2,0
8,1515,0,6,0
8,550,0,4,0
8,186,0,6,0
9,591,0,0,0
9,1277,0,3,0
9,619,0,6,0
9,587,2,6,0
9,1285,0,3,0
10,1523,0,0,0
10,1093,2,6,0
10,390,0,0,0
10,107,2,3,0
10,1131,0,6,0
11,190,2,4,0
11,519,2,2,0
11,1527,0,1,0
11,653,0,3,0
11,959,2,4,0
12,373,0,6,0
12,265,2,6,0
12,573,0,0,0
12,1207,0,3,0
12,299,2,0,0
13,517,1,0,0
13,776,0,6,0
13,1153,0,0,0
13,181,0,6,0
13,760,0,0,0
14,808,0,4,0
14,398,2,6,0
14,1234,0,0,0
14,966,0,2,0
14,55,1,0,0
15,1081,1,5,0
15,402,0,3,0
15,586,0,2,0
15,1013,0,6,0
15,1134,0,6,0
16,0,0,6,0
16,498,1,0,0
16,1297,2,6,0
16,860,0,0,0
16,618,1,6,0
17,758,2,3,0
17,701,0,3,0
17,1501,2,0,0
17,872,1,2,0
17,575,0,6,0
18,533,0,6,0
18,407,2,6,0
18,1272,0,6,0
18,1203,1,3,0
18,1326,1,0,0
19,687,0,4,0
19,884,0,6,0
19,160,2,4,0
19,911,1,3,0
19,1407,2,0,0
20,612,0,0,0
20,973,0,4,0
20,1432,0,6,0
20,1039,0,0,0
20,415,0,0,0
21,1232,1,6,0
21,1456,0,0,0
21,1365,0,0,0
21,1535,0,6,0
21,253,0,3,0
22,934,2,6,0
22,1356,2,4,0
22,574,0,6,0
22,886,2,6,0
22,183,0,5,0
23,396,0,0,0
23,1432,0,6,0
23,1271,2,6,0
23,450,0,6,0
23,1067,0,6,0
24,1340,1,0,0
24,610,0,0,0
24,451,0,6,0
24,159,0,5,0
24,1171,1,2,0
25,541,0,6,0
25,1282,2,0,0
25,311,1,3,0
25,844,0,6,0
25,642,0,6,0
26,86,2,3,0
26,1537,2,0,0
26,797,0,3,0
26,203,0,3,0
26,807,0,0,0
27,1150,0,6,0
27,335,0,0,0
27,280,0,0,0
27,303,1,6,0
27,321,0,0,0
28,1064,0,6,0
28,850,0,0,0
28,1052,2,0,0
28,1529,1,0,0
28,1558,2,6,0
29,104,0,3,0
29,340,0,6,0
29,1068,0,6,0
29,872,0,0,0
29,239,2,6,0
30,588,0,0,0
30,860,2,0,0
30,1207,0,3,0
30,559,1,3,0
30,1156,0,3,0
31,69,0,4,0
31,766,0,0,0
31,896,0,6,0
31,218,0,6,0
31,436,2,0,0
32,1,0,4,0
32,227,0,6,0
32,653,1,3,0
32,642,1,6,0
32,252,2,4,0
33,1204,0,0,0
33,81,2,4,0
33,1363,0,6,0
33,1435,0,6,0
33,100,2,0,0
34,753,2,6,0
34,1339,0,0,0
34,4,0,3,0
34,1499,2,0,0
34,1244,1,0,0
35,137,0,2,0
35,1499,0,2,0
35,770,1,3,0
35,476,0,6,0
35,1371,0,0,0
36,365,1,6,0
36,1078,1,6,0
36,451,0,6,0
36,228,1,6,0
36,1090,0,6,0
37,994,0,0,0
37,1058,1,6,0
37,773,2,6,0
37,338,1,6,0
37,764,0,4,0
38,674,2,0,0
38,224,2,6,0
38,965,0,5,0
38,46,0,6,0
38,90,0,2,0
39,1410,0,6,0
39,827,2,2,0
39,106,0,4,0
39,346,0,1,0
39,516,1,6,0
40,724,0,5,0
40,1305,1,5,0
40,1553,2,4,0
40,142,1,6,0
40,447,0,6,0
41,780,0,2,0
41,696,0,4,0
41,950,1,5,0
41,1195,2,3,0
41,153,0,0,0
42,220,1,6,0
42,33,1,0,0
42,1164,0,6,0
42,666,1,0,0
42,316,0,0,0
43,190,0,3,0
43,1289,1,0,0
43,173,0,3,0
43,874,0,4,0
43,603,1,3,0
44,993,0,6,0
44,301,2,6,0
44,114,0,6,0
44,945,2,6,0
44,1442,0,2,0
45,677,0,0,0
45,936,0,0,0
45,1502,1,0,0
45,66,0,6,0
45,111,0,4,0
46,1514,0,6,0
46,665,0,6,0
46,290,0,3,0
46,393,0,6,0
46,1414,0,0,0
47,786,0,0,0
47,212,2,4,0
47,11,0,0,0
47,1333,0,5,0
47,216,0,4,0
48,1447,0,4,0
48,785,0,3,0
48,618,0,6,0
48,628,2,3,0
48,423,2,4,0
49,385,0,6,0
49,1257,0,3,0
49,115,0,0,0
49,406,2,6,0
49,216,1,5,0
50,1255,0,0,0
50,719,0,6,0
50,801,1,0,0
50,279,0,6,0
50,1183,0,1,0
51,1470,2,3,0
51,1171,0,0,0
51,1313,0,5,0
51,1048,0,6,0
51,1137,0,6,0
52,1225,0,3,0
52,1467,0,1,0
52,793,1,5,0
52,1495,2,1,0
52,352,1,4,0
53,938,1,3,0
53,1293,0,4,0
53,757,1,0,0
53,1318,0,6,0
53,518,0,6,0
54,1359,0,6,0
54,160,1,3,0
54,195,0,6,0
54,581,0,6,0
54,554,0,0,0
