0,1007,1,6,0
0,726,2,5,0
0,821,2,6,0
0,0,1,6,0
0,1801,0,0,0
1,2478,0,5,0
1,1813,1,0,0
1,230,2,4,0
1,984,2,6,0
1,386,0,0,0
2,1804,1,0,0
2,950,1,3,0
2,104,2,6,0
2,1311,2,3,0
2,1540,1,3,0
3,89,2,3,0
3,1207,1,5,0
3,1032,2,3,0
3,2,2,6,0
3,1996,0,5,0
4,1656,0,0,0
4,36,1,3,0
4,1302,2,4,0
4,890,1,5,0
4,1776,2,0,0
5,432,2,4,0
5,1683,2,0,0
5,1306,1,6,0
5,2167,1,6,0
5,730,2,1,0
6,1891,2,6,0
6,1499,0,6,0
6,2143,2,3,0
6,539,1,0,0
6,380,1,1,0
7,1268,2,6,0
7,1480,0,0,0
7,604,2,0,0
7,1718,1,6,0
7,1379,2,6,0
8,248,1,6,0
8,2231,0,1,0
8,1895,2,0,0
8,1844,2,6,0
8,366,0,0,0
9,678,2,4,0
9,1289,2,4,0
9,1255,1,2,0
9,167,1,6,0
9,1927,2,3,0
10,964,1,1,0
10,1663,0,3,0
10,1263,0,3,0
10,928,1,1,0
10,2407,2,0,0
11,1922,2,3,0
11,111,2,6,0
11,2126,1,5,0
11,194,2,1,0
11,2441,1,4,0
12,477,1,0,0
12,2030,0,4,0
12,984,1,6,0
12,257,1,6,0
12,1718,1,6,0
13,917,1,3,0
13,159,2,6,0
13,1096,1,3,0
13,841,1,4,0
13,155,2,6,0
14,1337,0,0,0
14,252,0,6,0
14,642,2,6,0
14,1103,1,6,0
14,44,1,3,0
15,2488,2,0,0
15,1586,0,0,0
15,2360,0,6,0
15,658,2,1,0
15,2143,2,3,0
16,183,1,6,0
16,1432,0,6,0
16,1611,2,0,0
16,1807,2,0,0
16,1057,0,0,0
17,1974,2,0,0
17,605,2,5,0
17,817,1,6,0
17,409,0,6,0
17,1963,2,6,0
18,511,2,5,0
18,435,1,4,0
18,677,2,0,0
18,667,1,2,0
18,1187,2,3,0
19,213,0,6,0
19,1799,1,4,0
19,464,2,6,0
19,1258,1,6,0
19,661,1,5,0
20,1580,2,5,0
20,978,1,5,0
20,2480,0,6,0
20,2397,2,4,0
20,1612,1,5,0
21,426,1,5,0
21,1408,0,6,0
21,1117,2,4,0
21,706,0,6,0
21,1984,0,6,0
22,850,2,6,0
22,1733,2,6,0
22,2224,0,0,0
22,596,2,6,0
22,367,2,5,0
23,2302,1,0,0
23,1172,0,6,0
