0,1099,1,6,0
0,576,1,6,0
0,110,0,0,0
0,175,2,0,0
0,1488,1,6,0
1,1662,0,1,0
1,1078,0,6,0
1,2308,1,0,0
1,2156,2,4,0
1,1488,0,6,0
2,2344,2,6,0
2,798,2,3,0
2,1908,0,2,0
2,2419,1,1,0
2,965,2,0,0
3,2172,0,0,0
3,470,1,4,0
3,859,2,6,0
3,2429,1,6,0
3,1318,1,3,0
4,1636,0,0,0
4,464,0,4,0
4,2375,1,6,0
4,362,1,0,0
4,1414,2,6,0
5,1712,2,6,0
5,1639,0,6,0
5,835,2,3,0
5,2113,2,0,0
5,397,0,5,0
6,2467,1,0,0
6,2406,2,6,0
6,253,0,5,0
6,1654,2,0,0
6,1542,2,6,0
7,2332,0,0,0
7,1540,2,0,0
7,1945,0,4,0
7,1744,1,6,0
7,2445,1,3,0
8,1560,2,0,0
8,1585,2,3,0
8,1197,1,0,0
8,1922,0,0,0
8,1081,0,0,0
9,1315,2,0,0
9,1530,0,6,0
9,364,1,6,0
9,2398,0,0,0
9,981,2,3,0
10,607,0,4,0
10,49,0,0,0
10,945,1,6,0
10,713,2,4,0
10,1573,1,6,0
11,1694,1,0,0
11,801,1,3,0
11,739,0,6,0
11,1264,0,3,0
11,924,0,0,0
12,288,1,6,0
12,1993,1,3,0
12,1695,0,0,0
12,1899,1,5,0
12,1697,0,2,0
13,742,0,2,0
13,753,2,3,0
13,838,0,6,0
13,295,2,4,0
13,87,0,4,0
14,224,0,0,0
14,1114,0,4,0
14,1523,0,5,0
14,677,1,2,0
14,2257,0,6,0
15,2464,1,5,0
15,2320,0,6,0
15,1769,2,6,0
15,367,2,0,0
15,1635,0,0,0
16,366,1,0,0
16,1422,0,6,0
16,251,0,6,0
16,1757,0,0,0
16,425,2,0,0
17,1418,0,0,0
17,563,0,4,0
17,1237,2,6,0
17,2502,1,0,0
17,451,0,4,0
18,839,1,4,0
18,534,2,0,0
18,317,0,6,0
18,1466,1,0,0
18,2440,1,3,0
19,1145,2,0,0
19,1165,2,6,0
19,1707,1,6,0
19,1945,0,3,0
19,1415,1,6,0
20,2512,0,6,0
20,967,1,2,0
20,628,0,0,0
20,2501,1,1,0
20,203,1,4,0
21,1830,1,6,0
21,2436,1,6,0
21,377,0,3,0
21,769,2,2,0
21,1368,2,1,0
22,379,1,6,0
22,2072,1,6,0
22,2383,2,1,0
22,621,0,3,0
22,916,0,0,0
23,247,0,3,0
23,791,0,0,0
23,983,0,3,0
23,1271,2,0,0
23,1103,0,4,0
24,1160,1,0,0
24,1286,2,0,0
24,89,2,0,0
24,1767,1,6,0
24,2304,0,4,0
25,1948,1,3,0
25,2432,0,3,0
25,788,0,3,0
25,630,0,6,0
25,1789,0,6,0
26,2310,0,0,0
26,1009,0,0,0
26,416,1,4,0
26,1366,1,5,0
26,2209,2,0,0
27,315,0,6,0
27,764,2,5,0
27,144,1,6,0
27,1526,1,4,0
27,1180,0,0,0
28,1764,2,4,0
28,1629,0,6,0
28,2111,0,4,0
28,2019,2,6,0
28,98,1,0,0
29,260,0,6,0
29,580,0,6,0
29,1781,0,5,0
29,907,2,3,0
29,297,2,6,0
30,569,0,0,0
30,2302,2,6,0
30,356,0,6,0
30,1201,0,6,0
30,1318,1,3,0
31,606,0,6,0
31,1050,0,0,0
31,152,0,6,0
31,1984,2,0,0
31,73,2,0,0
32,1347,2,6,0
32,431,0,3,0
32,987,0,6,0
32,867,1,0,0
32,1240,1,0,0
33,311,2,4,0
33,903,1,0,0
33,1994,2,0,0
33,2157,1,6,0
33,649,2,6,0
34,281,2,3,0
34,1765,0,3,0
34,908,1,6,0
34,1669,0,0,0
34,857,2,4,0
35,391,0,2,0
35,1446,0,6,0
35,2278,2,6,0
35,898,0,6,0
35,697,2,6,0
36,1118,0,0,0
36,1693,2,6,0
36,1521,2,0,0
36,2320,0,6,0
36,1630,1,0,0
37,1485,0,6,0
37,1110,2,4,0
37,2157,1,6,0
37,1449,0,4,0
37,450,2,6,0
38,1571,1,6,0
38,1477,2,6,0
38,375,0,6,0
38,82,0,6,0
38,1618,1,3,0
39,730,0,0,0
39,2312,1,0,0
39,2002,2,6,0
39,608,2,3,0
