0,3203,1,6,0
0,1676,0,0,0
0,3815,0,5,0
0,3929,0,5,0
0,478,2,4,0
0,2298,0,6,0
0,2776,2,0,0
0,3509,0,3,0
1,2953,0,0,0
1,1520,0,1,0
1,384,0,6,0
1,949,2,4,0
1,119,0,0,0
1,2635,0,0,0
1,18,0,6,0
1,3323,0,5,0
2,2661,1,2,0
2,1910,2,0,0
2,1406,2,6,0
2,3412,2,3,0
2,3877,2,3,0
2,2170,0,6,0
2,1804,0,3,0
2,2233,0,0,0
3,895,0,6,0
3,1284,2,6,0
3,2362,2,2,0
3,3030,0,5,0
3,1934,1,3,0
3,314,1,0,0
3,2359,0,3,0
3,1747,0,6,0
4,953,1,3,0
4,165,2,0,0
4,1638,2,6,0
4,3903,2,6,0
4,1264,0,0,0
4,2447,0,0,0
4,3181,0,3,0
4,3514,0,0,0
5,3673,0,6,0
5,3304,2,5,0
5,1425,1,0,0
5,2633,0,0,0
5,2622,1,1,0
5,2251,0,4,0
5,1531,1,4,0
5,603,0,4,0
6,3934,0,0,0
6,313,0,3,0
6,3444,2,4,0
6,2548,0,0,0
6,2174,1,2,0
6,2392,0,0,0
6,2877,0,3,0
6,2829,0,0,0
7,2932,0,5,0
7,970,1,4,0
7,2212,1,3,0
7,246,0,6,0
7,3908,2,3,0
7,3746,1,6,0
7,2130,0,6,0
7,1228,0,0,0
8,1076,2,2,0
8,833,0,6,0
8,615,0,0,0
8,1797,1,6,0
8,1626,2,0,0
8,1103,0,5,0
8,1180,1,3,0
8,2922,1,6,0
9,3208,0,0,0
9,3830,0,6,0
9,3018,1,0,0
9,530,0,1,0
9,526,0,4,0
9,589,0,0,0
9,241,0,0,0
9,2898,0,0,0
10,1135,0,0,0
10,3200,2,4,0
10,2579,2,2,0
10,3501,0,4,0
10,772,2,6,0
10,294,0,0,0
10,3104,0,3,0
10,571,2,5,0
11,938,0,3,0
11,2931,1,0,0
11,1278,1,0,0
11,3991,2,3,0
11,1428,0,3,0
11,1062,2,0,0
11,2508,2,6,0
11,880,1,3,0
12,15,0,6,0
12,1952,1,0,0
12,1469,1,0,0
12,1383,0,0,0
12,3986,1,6,0
12,2515,1,0,0
12,1889,0,2,0
12,165,1,2,0
13,2959,1,6,0
13,2976,2,0,0
13,1050,0,6,0
13,861,1,0,0
13,120,0,0,0
13,3000,0,0,0
13,1183,0,6,0
13,960,0,3,0
14,3911,0,0,0
14,745,1,0,0
14,481,0,0,0
14,975,0,4,0
14,886,0,3,0
14,1668,2,6,0
14,2410,0,2,0
14,433,0,5,0
15,1720,0,0,0
15,2093,0,0,0
15,2182,2,3,0
15,2797,2,4,0
15,2726,0,6,0
15,1188,2,0,0
15,1948,0,6,0
15,2718,1,6,0
16,2677,2,6,0
16,26,1,3,0
16,3536,0,6,0
16,1097,0,3,0
16,3218,0,2,0
16,358,1,0,0
16,1421,2,6,0
16,647,0,6,0
17,1990,0,4,0
17,3531,2,4,0
17,3324,1,0,0
17,2601,2,0,0
17,238,0,4,0
17,870,1,0,0
17,2989,0,5,0
17,1979,0,0,0
18,574,2,6,0
18,1869,0,6,0
18,3397,0,6,0
18,416,0,2,0
18,869,1,0,0
18,715,0,6,0
18,1559,1,6,0
18,1723,0,0,0
19,3706,0,6,0
19,793,1,0,0
19,1946,0,6,0
19,2741,0,6,0
19,1666,0,6,0
19,1080,0,0,0
19,3947,0,0,0
19,1457,0,3,0
20,11,0,3,0
20,3999,0,0,0
20,1106,0,3,0
20,357,0,6,0
20,1950,2,5,0
20,479,2,6,0
20,2373,0,0,0
20,490,0,6,0
21,1892,0,4,0
21,4013,1,0,0
21,404,0,4,0
21,2427,0,4,0
21,3099,1,0,0
21,3710,2,0,0
21,2430,1,6,0
21,3839,0,1,0
22,2751,0,0,0
22,198,2,0,0
22,3183,0,0,0
22,2478,0,2,0
22,1471,1,0,0
22,802,0,6,0
22,1363,0,6,0
22,2536,0,6,0
23,2204,1,6,0
23,614,0,4,0
23,2375,0,6,0
23,3331,0,4,0
23,3734,0,4,0
23,1044,0,4,0
23,1244,0,6,0
23,2267,0,6,0
24,665,0,4,0
24,457,0,6,0
24,2459,0,6,0
24,2046,0,0,0
24,189,2,4,0
24,2609,0,6,0
24,2500,0,0,0
24,1093,0,0,0
25,3107,0,6,0
25,3471,2,5,0
25,528,2,1,0
25,2743,2,6,0
25,2979,1,5,0
25,3979,1,0,0
25,3040,0,6,0
25,705,1,6,0
26,3107,0,6,0
26,1657,0,0,0
26,3943,0,0,0
26,1995,2,3,0
26,834,0,0,0
26,1416,0,0,0
26,1688,1,0,0
26,3096,0,4,0
27,1175,0,6,0
27,1273,0,0,0
27,2137,0,0,0
27,419,1,0,0
27,1707,0,6,0
27,2739,0,6,0
27,2869,2,6,0
27,1414,2,4,0
28,2683,0,3,0
28,2897,1,6,0
28,3349,0,5,0
28,2065,0,0,0
28,3038,0,6,0
28,2244,1,6,0
28,330,1,6,0
28,3564,1,0,0
29,137,1,4,0
29,336,0,6,0
29,3499,1,6,0
29,3885,2,0,0
29,2045,0,3,0
29,55,2,5,0
29,1569,0,6,0
29,1192,2,5,0
30,3083,0,0,0
30,2483,0,4,0
30,919,0,4,0
30,2981,0,5,0
30,3475,1,6,0
30,970,1,4,0
30,1678,0,3,0
30,2856,0,4,0
31,733,2,0,0
31,1410,1,1,0
31,66,0,0,0
31,3891,0,0,0
31,240,2,0,0
31,682,1,6,0
31,3018,0,0,0
31,2339,1,6,0
32,692,0,4,0
32,959,2,6,0
32,2822,0,0,0
32,3086,0,0,0
32,22,0,2,0
32,3604,1,0,0
32,2393,0,2,0
32,2862,0,0,0
33,899,0,6,0
33,2671,2,6,0
33,3075,1,4,0
33,1143,0,5,0
33,959,2,6,0
33,3824,0,6,0
33,2609,0,6,0
33,3320,0,6,0
34,2877,2,4,0
34,3859,0,6,0
34,1221,0,6,0
34,470,0,0,0
34,3978,2,0,0
34,618,0,2,0
34,1048,1,6,0
34,1722,0,6,0
35,1551,0,6,0
35,2517,0,6,0
35,1351,2,6,0
35,909,0,5,0
35,864,0,6,0
35,2813,0,6,0
35,3059,1,3,0
35,315,1,4,0
36,111,1,4,0
36,552,0,6,0
36,2180,2,1,0
36,1974,1,3,0
36,2574,0,6,0
36,775,1,0,0
36,678,2,4,0
36,514,0,5,0
37,418,1,5,0
37,632,0,6,0
37,656,0,0,0
37,3995,2,3,0
37,2551,1,4,0
37,2144,2,6,0
37,1325,0,6,0
37,2966,2,0,0
38,3907,0,6,0
38,1785,0,6,0
38,1722,2,6,0
38,473,0,0,0
38,2167,0,6,0
38,2698,0,6,0
38,216,0,6,0
38,2543,0,0,0
39,1585,0,4,0
39,2858,0,6,0
39,1536,1,4,0
39,3500,1,3,0
39,3485,0,4,0
39,2093,0,2,0
39,2785,0,0,0
39,5,0,6,0
40,3367,2,6,0
40,3808,0,6,0
40,2343,0,5,0
40,3247,0,6,0
40,652,0,0,0
40,228,0,5,0
40,1784,0,0,0
40,753,0,5,0
41,63,0,0,0
41,956,0,5,0
41,1077,2,2,0
41,466,0,3,0
41,2477,0,0,0
41,3810,1,6,0
41,750,1,5,0
41,3011,0,4,0
42,288,0,6,0
42,1104,1,3,0
42,3674,0,6,0
42,3947,0,0,0
42,422,0,3,0
42,2654,1,6,0
42,628,0,4,0
42,2892,0,4,0
43,2781,0,6,0
43,1156,0,6,0
43,2602,0,3,0
43,3623,0,6,0
43,3291,1,6,0
43,973,1,3,0
43,3928,1,4,0
43,1701,1,6,0
44,3584,1,0,0
44,569,1,4,0
44,2110,0,4,0
44,3649,1,0,0
44,1743,0,3,0
44,1729,0,5,0
44,532,1,6,0
44,2896,1,2,0
45,2339,0,6,0
45,2114,0,6,0
45,1303,0,6,0
45,2198,0,3,0
45,225,1,6,0
45,928,0,0,0
45,3008,0,0,0
45,1265,2,3,0
46,2679,0,0,0
46,257,0,6,0
46,2372,0,0,0
46,898,1,6,0
46,947,0,6,0
46,2241,0,6,0
46,3716,0,0,0
46,3868,0,2,0
47,3517,1,6,0
47,3883,0,6,0
47,1101,2,6,0
47,2695,2,4,0
47,466,2,4,0
47,382,0,6,0
47,3991,0,3,0
47,611,0,5,0
48,583,0,6,0
48,327,0,6,0
48,2876,2,6,0
48,3702,2,5,0
48,934,0,4,0
48,1784,2,0,0
48,395,0,6,0
48,1450,1,6,0
49,1419,1,6,0
49,1017,0,3,0
49,42,1,5,0
49,119,0,0,0
49,1355,1,5,0
49,2064,0,5,0
49,750,0,4,0
49,2055,0,3,0
50,485,0,0,0
50,3840,0,4,0
50,2297,0,3,0
50,760,2,0,0
50,388,2,0,0
50,75,2,0,0
50,3354,0,0,0
50,1391,0,0,0
51,504,0,6,0
51,333,0,6,0
51,3808,0,6,0
51,2273,0,4,0
51,2050,0,0,0
51,3579,0,2,0
51,1887,0,3,0
51,1758,0,0,0
52,924,1,6,0
52,2419,0,1,0
52,775,1,1,0
52,3264,2,6,0
52,3578,2,4,0
52,488,0,3,0
52,3,1,6,0
52,697,2,0,0
53,3080,0,4,0
53,2466,0,0,0
53,1953,0,3,0
53,2588,0,3,0
53,3395,1,0,0
53,3425,0,3,0
53,3469,0,6,0
53,1951,1,0,0
54,3078,2,5,0
54,2300,1,0,0
54,1360,0,4,0
54,2768,1,6,0
54,352,0,4,0
54,3767,2,6,0
54,1116,2,6,0
54,582,0,3,0
55,1575,1,2,0
55,3368,0,4,0
55,2038,0,6,0
55,2393,1,0,0
55,2242,0,6,0
55,660,0,0,0
55,2437,0,6,0
55,3959,2,2,0
56,3423,2,6,0
56,3461,2,6,0
56,2241,0,6,0
56,126,1,4,0
56,1623,0,0,0
56,1372,0,6,0
56,684,0,6,0
56,2731,2,6,0
57,3115,0,3,0
57,1345,0,3,0
57,3798,1,0,0
57,371,2,6,0
57,1996,0,6,0
57,2722,0,6,0
57,1848,1,5,0
57,1852,1,2,0
58,3669,1,0,0
58,3785,2,5,0
58,1141,2,2,0
58,3470,0,3,0
58,3663,1,0,0
58,3713,1,6,0
58,2464,1,6,0
58,1979,0,0,0
59,1832,1,4,0
59,3859,2,6,0
59,2096,0,0,0
59,2046,0,0,0
59,3538,0,0,0
59,1154,0,6,0
59,3927,2,0,0
59,2985,0,4,0
60,2352,1,6,0
60,720,0,6,0
60,408,0,6,0
60,623,0,0,0
60,649,0,6,0
60,3525,1,3,0
60,977,0,6,0
60,72,0,6,0
61,3775,0,0,0
61,1441,0,6,0
61,1175,1,6,0
61,2972,0,0,0
61,2906,0,0,0
61,803,2,5,0
61,3566,2,6,0
61,1308,0,2,0
62,553,0,6,0
62,1132,0,4,0
62,1753,0,6,0
62,1917,2,5,0
62,1563,1,0,0
62,1040,0,6,0
62,2818,2,2,0
62,3416,0,1,0
63,2960,0,6,0
63,3654,0,6,0
63,1385,0,3,0
